data_context,product_id,sku,product_name,category,sub_category,base_price,unit_cost,margin_rate,lifecycle_stage,profitability_profile,return_profile,retention_profile,launch_date,orders,units,customers,repeat_customers,gross_revenue,net_revenue,return_adjusted_profit,discount_amount,returns,avg_discount_rate,return_rate,return_adjusted_margin,repeat_customer_rate,discount_dependency,product_performance_flag
Synthetic portfolio data,P000192,APP-OUT-000192,Outerwear Apparel Item 0192,Apparel,Outerwear,35.33,23.04,0.3478,Growth,Core Margin,High,Retention Driver,2025-05-05,106,159,95,105,5532.67,4134.34,1254.34,462.487226069701,28,0.0729858490566037,0.2641509433962264,0.3033954633629551,0.9905660377358492,0.1006100954690717,Return Heavy
Synthetic portfolio data,P000057,APP-DEN-000057,Denim Apparel Item 0057,Apparel,Denim,45.72,37.27,0.1848,Growth,Thin Margin,High,Neutral,2022-08-11,154,266,124,151,12079.938496496605,8783.768496496605,1245.9109964966049,1080.4502422018395,40,0.0793610389610389,0.2597402597402597,0.1418424218481549,0.9805194805194806,0.1095322671589906,Low Margin High Volume
Synthetic portfolio data,P000218,ELE-SMA-000218,Smart Home Electronics Item 0218,Electronics,Smart Home,66.52,39.82,0.4014,Decline,Core Margin,High,Neutral,2025-07-11,64,94,53,62,5814.87,3849.7,1223.571,579.6800460806865,19,0.092171875,0.296875,0.3178354157466815,0.96875,0.1308715982936739,Return Heavy
Synthetic portfolio data,P000032,APP-OUT-000032,Outerwear Apparel Item 0032,Apparel,Outerwear,54.16,33.13,0.3883,Mature,Core Margin,High,Neutral,2025-04-10,82,123,74,80,6237.48,4108.1,1215.851,715.0324197065769,28,0.0955768292682926,0.3414634146341463,0.2959643144032521,0.975609756097561,0.1482506299816825,Return Heavy
Synthetic portfolio data,P000173,GRO-PAN-000173,Pantry Grocery Item 0173,Grocery,Pantry,17.5,10.19,0.4176,Growth,Core Margin,Medium,Retention Driver,2023-06-16,133,214,112,126,3688.0,3089.93,1212.4225,273.8332235940041,24,0.0732744360902255,0.1804511278195488,0.3923786299366005,0.9473684210526316,0.0814068070170015,Stable
Synthetic portfolio data,P000086,BAB-TRA-000086,Travel Baby Item 0086,Baby,Travel,22.79,13.7,0.3988,Mature,Core Margin,Medium,Neutral,2025-12-03,115,190,84,112,4151.37,3413.24,1206.17,320.45222498487715,19,0.0754017391304347,0.1652173913043478,0.353379779915857,0.9739130434782608,0.085827166695877,Stable
Synthetic portfolio data,P000191,ELE-WEA-000191,Wearables Electronics Item 0191,Electronics,Wearables,55.71,38.3,0.3125,Mature,Core Margin,Low,Neutral,2021-12-11,59,102,50,58,5400.56,4591.2,1205.48,514.7276529899433,10,0.088457627118644,0.1694915254237288,0.2625631643143405,0.9830508474576272,0.1008098210495653,Retention Driver
Synthetic portfolio data,P000207,BAB-FEE-000207,Feeding Baby Item 0207,Baby,Feeding,20.39,10.33,0.4934,Growth,Core Margin,Low,Neutral,2021-08-05,91,144,70,84,2878.28,2512.3,1182.829,245.51462792945196,11,0.0753692307692307,0.1208791208791208,0.4708151892687974,0.9230769230769232,0.08902506551493,Stable
Synthetic portfolio data,P000180,PET-TOY-000180,Toys Pet Item 0180,Pet,Toys,36.53,25.1,0.3129,Growth,Core Margin,Medium,Neutral,2022-03-24,95,157,79,94,5530.55,4411.6,1153.62,467.96217063512296,17,0.0764378947368421,0.1789473684210526,0.2614969625532686,0.9894736842105264,0.0959024917135573,Retention Driver
Synthetic portfolio data,P000150,APP-BAS-000150,Basics Apparel Item 0150,Apparel,Basics,58.7,33.89,0.4227,Mature,Core Margin,Medium,Neutral,2023-07-02,32,58,32,31,3357.49,2828.0,1150.445,231.46537345700193,5,0.078790625,0.15625,0.406805162659123,0.96875,0.0756554970241289,Stable
Synthetic portfolio data,P000234,PET-ACC-000234,Accessories Pet Item 0234,Pet,Accessories,27.24,17.92,0.3419,Mature,Core Margin,Low,Neutral,2022-01-17,41,58,35,37,2222.6731448730047,2052.713144873005,1119.977144873005,151.49463481723862,2,0.0733512195121951,0.048780487804878,0.5456082101244081,0.902439024390244,0.0687297432724459,Stable
Synthetic portfolio data,P000036,APP-DEN-000036,Denim Apparel Item 0036,Apparel,Denim,52.17,29.98,0.4254,Decline,Core Margin,Medium,Neutral,2023-12-06,44,65,43,43,3320.57,2752.78,1109.876,280.73574467828854,5,0.0846727272727272,0.1136363636363636,0.403183690669069,0.9772727272727272,0.0925446802677008,Stable
Synthetic portfolio data,P000097,GRO-PAN-000097,Pantry Grocery Item 0097,Grocery,Pantry,14.31,6.53,0.5437,Growth,Premium Margin,Low,Churn Correlated,2025-11-23,112,173,98,109,2424.3,2121.53,1108.4005,201.0096118649112,14,0.0802357142857142,0.125,0.5224533709162726,0.9732142857142856,0.0865473341500979,Stable
Synthetic portfolio data,P000165,BEA-SKI-000165,Skin Care Beauty Item 0165,Beauty,Skin Care,40.96,27.16,0.337,Mature,Core Margin,Low,Neutral,2023-09-04,82,122,69,78,4768.46,3982.58,1107.694,461.2973787495098,10,0.0913341463414634,0.1219512195121951,0.2781347769536331,0.951219512195122,0.1038051546956313,Stable
Synthetic portfolio data,P000239,BEA-FRA-000239,Fragrance Beauty Item 0239,Beauty,Fragrance,38.43,25.09,0.3472,Mature,Core Margin,High,Churn Correlated,2022-05-12,84,118,80,80,4510.15,3481.11,1096.3055,354.30614874056135,15,0.0779869047619047,0.1785714285714285,0.3149298643248848,0.9523809523809524,0.0923774982949125,Stable
Synthetic portfolio data,P000119,GRO-COF-000119,Coffee Grocery Item 0119,Grocery,Coffee,26.92,17.47,0.3508,Growth,Core Margin,Medium,Neutral,2021-05-15,104,161,85,99,4207.46,3453.83,1086.645,394.25673672959,20,0.0797990384615384,0.1923076923076923,0.3146202910971298,0.9519230769230768,0.1024552624987504,Stable
Synthetic portfolio data,P000011,BAB-FEE-000011,Feeding Baby Item 0011,Baby,Feeding,31.34,21.68,0.3081,Launch,Core Margin,Low,Neutral,2025-12-17,79,147,64,77,4485.85,3898.97,1080.57,416.68391864960904,11,0.0807645569620253,0.1392405063291139,0.2771424247942405,0.9746835443037974,0.0965517454606257,Stable
Synthetic portfolio data,P000050,APP-ACT-000050,Activewear Apparel Item 0050,Apparel,Activewear,64.75,33.45,0.4834,Decline,Core Margin,Low,Neutral,2024-08-06,31,53,31,29,3277.25,2469.16,1065.9325,355.8653352197231,8,0.1017709677419354,0.2580645161290322,0.4316984318553679,0.935483870967742,0.1259689004495405,Return Heavy
Synthetic portfolio data,P000245,BEA-MAK-000245,Makeup Beauty Item 0245,Beauty,Makeup,35.33,21.66,0.3869,Mature,Core Margin,Medium,Neutral,2021-02-16,79,134,74,76,4414.01,3338.09,1043.213,534.2963336865439,18,0.1058506329113924,0.2278481012658227,0.3125179369040379,0.9620253164556962,0.1379759888724453,Stable
Synthetic portfolio data,P000132,BEA-MAK-000132,Makeup Beauty Item 0132,Beauty,Makeup,37.7,21.46,0.4306,Growth,Core Margin,Low,Retention Driver,2025-02-14,54,81,53,53,2919.05,2633.43,1041.098,319.5758225390965,6,0.1062666666666666,0.1111111111111111,0.3953391584359562,0.9814814814814816,0.1082205189369773,Stable
Synthetic portfolio data,P000087,BEA-FRA-000087,Fragrance Beauty Item 0087,Beauty,Fragrance,42.59,25.22,0.4078,Mature,Core Margin,High,Neutral,2024-08-22,51,72,49,48,3182.2319363348747,2464.9819363348747,1035.007936334875,268.41891723202957,10,0.0748098039215686,0.196078431372549,0.4198845926935289,0.9411764705882352,0.0981996171113215,Stable
Synthetic portfolio data,P000138,GRO-SNA-000138,Snacks Grocery Item 0138,Grocery,Snacks,10.61,3.55,0.6655,Launch,Premium Margin,Low,Neutral,2023-11-10,104,181,86,103,1831.58,1605.19,1026.0075,184.2470453493504,12,0.09295,0.1153846153846153,0.6391813430185834,0.9903846153846154,0.1029636923121707,Retention Driver
Synthetic portfolio data,P000019,GRO-COF-000019,Coffee Grocery Item 0019,Grocery,Coffee,13.3,6.19,0.5349,Mature,Premium Margin,Low,Retention Driver,2021-07-02,125,188,105,121,2397.69,2037.04,1025.9035,213.40147074874145,11,0.0870616,0.088,0.5036246220005499,0.968,0.0948264922783088,Stable
Synthetic portfolio data,P000056,OUT-CAM-000056,Camping Outdoor Item 0056,Outdoor,Camping,53.88,35.24,0.3458,Decline,Core Margin,Low,Neutral,2022-04-16,55,78,47,51,4228.24,3253.94,1014.438,295.52740589108976,11,0.0738072727272727,0.2,0.3117568240348623,0.9272727272727272,0.0832596477433768,Stable
Synthetic portfolio data,P000031,BEA-MAK-000031,Makeup Beauty Item 0031,Beauty,Makeup,27.7,17.43,0.3706,Growth,Core Margin,Medium,Churn Correlated,2022-12-09,73,121,60,70,3287.57,2922.28,1005.8515,296.5036178567866,7,0.0870986301369863,0.0958904109589041,0.34420093214887,0.958904109589041,0.0921166667469906,Stable
Synthetic portfolio data,P000013,BAB-TOY-000013,Toys Baby Item 0013,Baby,Toys,47.17,29.25,0.3798,Mature,Core Margin,High,Churn Correlated,2023-09-10,54,86,47,54,3999.22,2993.0299999999997,999.6425,356.94354847483356,13,0.0780648148148148,0.2407407407407407,0.3339901370851612,1.0,0.1065511543030964,Return Heavy
Synthetic portfolio data,P000217,PET-FOO-000217,Food Pet Item 0217,Pet,Food,18.99,12.71,0.3307,Mature,Core Margin,Medium,Neutral,2023-07-18,158,238,132,148,4296.5199999999995,3586.58,982.9365,376.0925559551894,24,0.0816101265822784,0.1518987341772152,0.2740595497660724,0.9367088607594936,0.0949088148577882,Low Margin High Volume
Synthetic portfolio data,P000201,HOM-STO-000201,Storage Home Item 0201,Home,Storage,58.47,34.99,0.4016,Launch,Core Margin,High,Neutral,2025-01-05,75,114,66,74,6299.79,3422.1,979.798,669.8472376179897,35,0.09136,0.4666666666666667,0.2863148359194646,0.9866666666666668,0.1636988941255073,Return Heavy
Synthetic portfolio data,P000111,BEA-FRA-000111,Fragrance Beauty Item 0111,Beauty,Fragrance,38.07,18.96,0.5019,Mature,Core Margin,Low,Neutral,2024-09-11,44,66,42,43,2443.55,2077.7,971.384,285.65989488362396,4,0.1006204545454545,0.0909090909090909,0.4675285171102662,0.9772727272727272,0.1208702472704396,Stable
Synthetic portfolio data,P000090,PET-TOY-000090,Toys Pet Item 0090,Pet,Toys,41.18,18.15,0.5594,Decline,Premium Margin,Medium,Churn Correlated,2025-02-23,39,63,36,39,2524.1,1831.92,966.165,231.28891082517512,8,0.0898128205128205,0.2051282051282051,0.5274056727368007,1.0,0.1121015470666379,Retention Driver
Synthetic portfolio data,P000108,BAB-TOY-000108,Toys Baby Item 0108,Baby,Toys,19.55,10.44,0.4661,Decline,Core Margin,Low,Retention Driver,2023-02-12,85,127,76,79,2413.09,2169.11,958.592,220.28921901512072,9,0.0849894117647058,0.1058823529411764,0.4419287173080203,0.9294117647058824,0.0921943965085587,Stable
Synthetic portfolio data,P000133,PET-WEL-000133,Wellness Pet Item 0133,Pet,Wellness,26.85,16.52,0.3848,Mature,Core Margin,Low,Neutral,2025-06-12,72,116,62,70,2986.93,2674.49,940.716,274.3009285503512,7,0.0835625,0.0972222222222222,0.3517365927709582,0.9722222222222222,0.0930214909082075,Stable
Synthetic portfolio data,P000026,GRO-PAN-000026,Pantry Grocery Item 0026,Grocery,Pantry,17.51,7.7,0.5602,Launch,Premium Margin,Medium,Neutral,2021-08-07,91,139,80,89,2359.55,1787.4,939.63,189.39743105162583,17,0.0747373626373626,0.1868131868131868,0.5256965424639141,0.978021978021978,0.0958102373447892,Stable
Synthetic portfolio data,P000190,BEA-MAK-000190,Makeup Beauty Item 0190,Beauty,Makeup,30.69,21.28,0.3068,Mature,Core Margin,Low,Neutral,2022-08-19,73,127,66,72,3782.7,3399.92,932.504,272.94716275982387,8,0.0771671232876712,0.1095890410958904,0.2742723358196663,0.9863013698630136,0.074314466236979,Retention Driver
Synthetic portfolio data,P000199,BEA-FRA-000199,Fragrance Beauty Item 0199,Beauty,Fragrance,45.06,29.07,0.3548,Mature,Core Margin,Low,Retention Driver,2023-01-10,64,95,60,61,4050.39,3132.5,914.459,405.5832596284479,10,0.081096875,0.15625,0.2919262569832402,0.953125,0.1146336108752398,Stable
Synthetic portfolio data,P000140,APP-OUT-000140,Outerwear Apparel Item 0140,Apparel,Outerwear,35.8,22.58,0.3692,Growth,Core Margin,Medium,Retention Driver,2025-12-07,65,99,60,64,3374.35,2816.8,888.4680000000001,387.4775264148795,12,0.1008753846153846,0.1846153846153846,0.3154174950298211,0.9846153846153848,0.120925083180423,Retention Driver
Synthetic portfolio data,P000074,BEA-MAK-000074,Makeup Beauty Item 0074,Beauty,Makeup,41.48,27.21,0.3441,Growth,Core Margin,Medium,Churn Correlated,2025-09-11,49,86,43,47,3385.43,2970.91,862.135,301.72389671148284,8,0.0877938775510204,0.1632653061224489,0.2901922306633321,0.9591836734693876,0.0921960433810427,Stable
Synthetic portfolio data,P000219,APP-OUT-000219,Outerwear Apparel Item 0219,Apparel,Outerwear,43.74,30.93,0.2928,Decline,Core Margin,Low,Retention Driver,2025-09-01,52,72,50,51,3140.71,3009.76,861.6715,242.5915613829872,2,0.0760711538461538,0.0384615384615384,0.2862924286321833,0.9807692307692308,0.0745895875044427,Stable
Synthetic portfolio data,P000146,OUT-FIT-000146,Fitness Outdoor Item 0146,Outdoor,Fitness,74.54,55.16,0.26,Mature,Core Margin,Low,Neutral,2021-05-24,47,67,43,46,4707.26,4318.3,857.01,529.1937236335519,4,0.0965255319148936,0.0851063829787234,0.1984600421462149,0.9787234042553192,0.1091685216740997,Stable
Synthetic portfolio data,P000085,BEA-FRA-000085,Fragrance Beauty Item 0085,Beauty,Fragrance,20.91,14.66,0.2989,Launch,Core Margin,Low,Retention Driver,2025-03-04,102,164,95,98,3390.95,2920.07,789.972,319.26680992949537,12,0.0850725490196078,0.1176470588235294,0.2705318708113161,0.9607843137254902,0.0985593128046614,Stable
Synthetic portfolio data,P000058,ELE-WEA-000058,Wearables Electronics Item 0058,Electronics,Wearables,191.95,146.67,0.2359,Mature,Thin Margin,High,Retention Driver,2021-11-02,36,56,35,35,10223.99,6758.7699999999995,789.301,928.1844166836854,11,0.0752805555555555,0.3055555555555556,0.1167817517092607,0.9722222222222222,0.1207480058251892,Return Heavy
Synthetic portfolio data,P000071,BEA-MAK-000071,Makeup Beauty Item 0071,Beauty,Makeup,23.12,16.43,0.2894,Growth,Core Margin,Low,Churn Correlated,2023-03-04,95,151,88,94,3366.72,3068.33,782.917,293.19328763928524,10,0.0808084210526315,0.1052631578947368,0.255160624835008,0.9894736842105264,0.0872203648617849,Retention Driver
Synthetic portfolio data,P000213,PET-FOO-000213,Food Pet Item 0213,Pet,Food,20.25,12.77,0.3694,Mature,Core Margin,Low,Churn Correlated,2025-03-25,84,132,71,82,2550.16,2359.57,782.475,219.4346369515989,9,0.0821035714285714,0.1071428571428571,0.3316176252452777,0.9761904761904762,0.0850850106306796,Stable
Synthetic portfolio data,P000209,HOM-BED-000209,Bedding Home Item 0209,Home,Bedding,67.68,39.24,0.4202,Decline,Core Margin,Medium,Neutral,2022-01-08,24,36,23,23,2334.15,2016.36,770.49,224.2037453515639,4,0.0827708333333333,0.1666666666666666,0.3821192644170683,0.9583333333333334,0.1000657739895654,Stable
Synthetic portfolio data,P000134,BAB-TRA-000134,Travel Baby Item 0134,Baby,Travel,29.87,17.1,0.4276,Mature,Core Margin,Low,Neutral,2024-10-10,52,79,46,51,2226.92,1999.38,764.76,183.5093100157296,6,0.0755634615384615,0.1153846153846153,0.382498574558113,0.9807692307692308,0.0840671623493393,Stable
Synthetic portfolio data,P000156,PET-FOO-000156,Food Pet Item 0156,Pet,Food,41.42,29.54,0.2867,Growth,Core Margin,Low,Churn Correlated,2023-07-05,63,95,57,60,3781.29,3188.58,758.915,375.2095178465723,11,0.086979365079365,0.1746031746031746,0.2380103368897753,0.9523809523809524,0.1052838603311492,Stable
Synthetic portfolio data,P000181,BEA-MAK-000181,Makeup Beauty Item 0181,Beauty,Makeup,37.2,18.4,0.5052,Decline,Core Margin,Low,Retention Driver,2022-05-28,29,42,28,28,1521.26,1447.56,706.04,134.50306584217196,1,0.0917965517241379,0.0344827586206896,0.4877448948575534,0.9655172413793104,0.0850175120993502,Stable
Synthetic portfolio data,P000120,BEA-SKI-000120,Skin Care Beauty Item 0120,Beauty,Skin Care,26.4,11.49,0.5649,Decline,Premium Margin,Low,Retention Driver,2024-11-08,32,61,28,32,1600.05,1251.01,686.851,176.13888727006042,3,0.102640625,0.09375,0.5490371779602081,1.0,0.1234201202419671,Retention Driver
Synthetic portfolio data,P000221,BEA-SKI-000221,Skin Care Beauty Item 0221,Beauty,Skin Care,31.74,19.33,0.3909,Mature,Core Margin,Medium,Neutral,2023-03-03,47,79,44,46,2409.72,1938.73,674.548,259.88331646742256,9,0.0876425531914893,0.1914893617021276,0.3479329251623485,0.9787234042553192,0.1182032850073813,Stable
Synthetic portfolio data,P000161,GRO-BEV-000161,Beverage Grocery Item 0161,Grocery,Beverage,10.32,8.4,0.1863,Mature,Thin Margin,Medium,Neutral,2025-05-24,334,556,243,327,5619.33006837969,4572.14006837969,665.7200683796898,503.8610508491659,53,0.0853652694610778,0.1586826347305389,0.1456036032193591,0.9790419161676648,0.0992633845056583,Low Margin High Volume
Synthetic portfolio data,P000152,BEA-FRA-000152,Fragrance Beauty Item 0152,Beauty,Fragrance,25.35,16.63,0.3442,Mature,Core Margin,Medium,Retention Driver,2024-08-30,79,125,72,75,3278.5161922103493,2346.83,663.874,272.7817688869894,15,0.0875468354430379,0.189873417721519,0.2828811631008637,0.9493670886075948,0.104130609018789,Stable
Synthetic portfolio data,P000055,PET-TOY-000055,Toys Pet Item 0055,Pet,Toys,26.5,20.0,0.2453,Mature,Thin Margin,Medium,Churn Correlated,2021-05-11,105,164,87,102,4120.53,3534.14,662.14,390.84607616173105,15,0.080507619047619,0.1428571428571428,0.187355339630009,0.9714285714285714,0.0995789713842607,Stable
Synthetic portfolio data,P000182,GRO-PAN-000182,Pantry Grocery Item 0182,Grocery,Pantry,16.2,5.83,0.64,Decline,Premium Margin,Low,Neutral,2025-09-19,54,85,49,52,1313.53,1077.98,651.807,132.3328713025629,9,0.0821203703703703,0.1666666666666666,0.6046559305367447,0.9629629629629628,0.1093377377373039,Stable
Synthetic portfolio data,P000163,GRO-BEV-000163,Beverage Grocery Item 0163,Grocery,Beverage,13.51,6.66,0.5072,Decline,Core Margin,Low,Neutral,2024-01-06,85,143,74,81,1849.29,1386.62,632.375,168.65742624626165,18,0.09184,0.2117647058823529,0.4560550114667321,0.9529411764705882,0.1084420203110159,Stable
Synthetic portfolio data,P000082,GRO-COF-000082,Coffee Grocery Item 0082,Grocery,Coffee,19.61,13.79,0.2967,Mature,Core Margin,Low,Neutral,2022-01-18,77,145,72,74,2711.98,2496.11,625.4965,254.6574954339132,7,0.0833142857142857,0.0909090909090909,0.2505885157304766,0.961038961038961,0.0925768883981024,Stable
Synthetic portfolio data,P000080,APP-OUT-000080,Outerwear Apparel Item 0080,Apparel,Outerwear,58.75,49.09,0.1644,Launch,Thin Margin,Low,Neutral,2025-10-17,75,124,64,72,6984.9800000000005,5994.98,617.1705000000001,694.2925452079046,9,0.08482,0.12,0.102947883062162,0.96,0.1037919355977333,Stable
Synthetic portfolio data,P000096,BEA-FRA-000096,Fragrance Beauty Item 0096,Beauty,Fragrance,25.15,17.46,0.3061,Mature,Core Margin,Low,Neutral,2022-12-19,106,151,95,95,3529.68,2744.87,598.163,433.28263100225234,16,0.1024603773584905,0.1509433962264151,0.2179203386681336,0.8962264150943396,0.1363315992994375,Stable
Synthetic portfolio data,P000247,APP-ACT-000247,Activewear Apparel Item 0247,Apparel,Activewear,33.14,25.69,0.2248,Mature,Thin Margin,High,Neutral,2024-07-14,71,106,65,70,3634.259295635348,2536.2592956353483,577.3967956353481,361.2092216647483,21,0.0835802816901408,0.2957746478873239,0.2276568474796685,0.9859154929577464,0.1246637261140384,Return Heavy
Synthetic portfolio data,P000172,BAB-DIA-000172,Diapers Baby Item 0172,Baby,Diapers,24.6,17.6,0.2847,Mature,Core Margin,Low,Retention Driver,2023-01-13,86,129,70,84,2974.28,2550.58,549.46,294.1643469066883,8,0.0888151162790697,0.0930232558139534,0.2154255110602294,0.9767441860465116,0.1034062506272509,Stable
Synthetic portfolio data,P000154,OUT-GAR-000154,Garden Outdoor Item 0154,Outdoor,Garden,82.16,62.87,0.2349,Mature,Thin Margin,Medium,Churn Correlated,2022-07-29,43,64,36,43,4971.45,3715.42,546.7719999999999,451.10112868099606,10,0.0858906976744186,0.2325581395348837,0.1471629048667445,1.0,0.1082680525908678,Retention Driver
Synthetic portfolio data,P000183,BEA-FRA-000183,Fragrance Beauty Item 0183,Beauty,Fragrance,19.62,9.85,0.4981,Growth,Core Margin,Low,Neutral,2025-05-13,54,69,51,50,1332.76,1131.84,535.915,118.53106981095658,8,0.0779037037037037,0.1481481481481481,0.473490069267741,0.925925925925926,0.0947967148895066,Stable
Synthetic portfolio data,P000028,BEA-SKI-000028,Skin Care Beauty Item 0028,Beauty,Skin Care,29.56,18.35,0.3792,Decline,Core Margin,Low,Churn Correlated,2023-03-05,51,77,48,50,2187.89,1682.98,535.1875,199.9750453714125,11,0.0824431372549019,0.2156862745098039,0.3179999168142224,0.9803921568627452,0.1062027720008405,Stable
Synthetic portfolio data,P000185,BEA-HAI-000185,Hair Care Beauty Item 0185,Beauty,Hair Care,49.29,36.66,0.2562,Decline,Core Margin,Low,Neutral,2025-11-14,32,67,31,32,3156.62,2710.38,534.609,268.00684940019175,4,0.084878125,0.125,0.1972450357514444,1.0,0.0899838949578241,Retention Driver
Synthetic portfolio data,P000076,GRO-PAN-000076,Pantry Grocery Item 0076,Grocery,Pantry,14.23,6.89,0.5156,Launch,Core Margin,Medium,Neutral,2025-12-21,71,104,64,70,1387.09,1142.03,530.887,149.90055554919448,15,0.087469014084507,0.2112676056338028,0.4648625692845196,0.9859154929577464,0.1160283382921246,Retention Driver
Synthetic portfolio data,P000015,GRO-COF-000015,Coffee Grocery Item 0015,Grocery,Coffee,9.54,6.59,0.3097,Growth,Core Margin,Medium,Neutral,2023-06-10,164,261,133,154,2394.35,2003.33,529.806,229.44842338949113,32,0.0912164634146341,0.1951219512195122,0.2644626696550244,0.9390243902439024,0.1027636334111356,Low Margin High Volume
Synthetic portfolio data,P000017,BEA-FRA-000017,Fragrance Beauty Item 0017,Beauty,Fragrance,21.76,13.58,0.376,Mature,Core Margin,High,Neutral,2024-02-02,72,102,68,70,2200.59,1561.67,522.8,175.85001123651537,22,0.0790694444444444,0.3055555555555556,0.3347698297335544,0.9722222222222222,0.1012074739279525,Return Heavy
Synthetic portfolio data,P000129,BEA-SKI-000129,Skin Care Beauty Item 0129,Beauty,Skin Care,46.52,37.66,0.1904,Growth,Thin Margin,Low,Retention Driver,2025-03-16,61,101,57,60,4500.13,3779.14,519.667,422.6383035554203,9,0.0869639344262295,0.1475409836065573,0.1375093275189593,0.9836065573770492,0.1005855790149128,Retention Driver
Synthetic portfolio data,P000106,GRO-COF-000106,Coffee Grocery Item 0106,Grocery,Coffee,12.14,4.85,0.6004,Decline,Premium Margin,Low,Neutral,2022-12-17,44,72,42,41,894.48,845.95,513.24,49.54673692774142,4,0.0633454545454545,0.0909090909090909,0.606702523789822,0.9318181818181818,0.0553287743936686,Stable
Synthetic portfolio data,P000022,APP-DEN-000022,Denim Apparel Item 0022,Apparel,Denim,47.21,40.51,0.142,Growth,Thin Margin,Medium,Neutral,2022-11-21,120,201,110,115,9169.75,7174.65,512.7805,737.2590964549254,23,0.0794575,0.1916666666666666,0.0714711519028802,0.9583333333333334,0.09318346399926,Stable
Synthetic portfolio data,P000105,GRO-PAN-000105,Pantry Grocery Item 0105,Grocery,Pantry,16.54,7.1,0.5709,Decline,Premium Margin,Low,Retention Driver,2023-12-08,49,81,43,48,1303.11,934.02,491.69,81.59095546015041,10,0.058969387755102,0.2040816326530612,0.5264234170574505,0.979591836734694,0.0803368209268512,Stable
Synthetic portfolio data,P000148,BEA-FRA-000148,Fragrance Beauty Item 0148,Beauty,Fragrance,27.81,18.65,0.3292,Decline,Core Margin,Medium,Neutral,2023-11-26,52,80,49,50,2118.46,1787.77,486.0,181.98092765747373,6,0.0887480769230769,0.1153846153846153,0.2718470496764125,0.9615384615384616,0.0923877862435605,Stable
Synthetic portfolio data,P000240,BAB-DIA-000240,Diapers Baby Item 0240,Baby,Diapers,23.15,14.33,0.3807,Launch,Core Margin,Medium,Neutral,2024-06-03,53,83,51,49,1852.06,1434.76,464.619,187.4704398036139,9,0.0887698113207547,0.1698113207547169,0.3238304664194708,0.9245283018867924,0.1155633843403339,Stable
Synthetic portfolio data,P000099,BEA-FRA-000099,Fragrance Beauty Item 0099,Beauty,Fragrance,32.24,21.4,0.3362,Mature,Core Margin,Low,Neutral,2025-10-19,34,54,33,33,1729.42,1426.91,453.21,107.64153604753788,4,0.0563294117647058,0.1176470588235294,0.3176163878590801,0.9705882352941176,0.0701452727516629,Stable
Synthetic portfolio data,P000112,BEA-FRA-000112,Fragrance Beauty Item 0112,Beauty,Fragrance,22.0,11.37,0.4835,Decline,Core Margin,Low,Neutral,2025-10-04,33,53,29,31,1159.85,954.9,439.2705,92.64310690095434,8,0.0861030303030303,0.2424242424242424,0.4600172792962614,0.9393939393939394,0.0884384673915989,Return Heavy
Synthetic portfolio data,P000070,BAB-DIA-000070,Diapers Baby Item 0070,Baby,Diapers,29.96,21.11,0.2954,Decline,Core Margin,Low,Neutral,2021-06-16,39,64,38,38,1853.86,1643.1,417.6645,145.90867905352636,7,0.0742102564102564,0.1794871794871795,0.2541929888625159,0.9743589743589745,0.0815583964247279,Stable
Synthetic portfolio data,P000100,BEA-HAI-000100,Hair Care Beauty Item 0100,Beauty,Hair Care,25.71,17.07,0.3361,Decline,Core Margin,Low,Neutral,2023-08-15,36,69,34,35,1696.93,1383.94,380.224,163.97361514516118,6,0.0893861111111111,0.1666666666666666,0.2747402344032255,0.9722222222222222,0.1059320194233086,Stable
Synthetic portfolio data,P000025,APP-BAS-000025,Basics Apparel Item 0025,Apparel,Basics,22.34,11.91,0.467,Decline,Core Margin,Low,Churn Correlated,2023-10-18,26,39,22,26,849.14,784.51,350.3905,72.58195860409278,3,0.0707346153846153,0.1153846153846153,0.4466361168117678,1.0,0.0846839803774425,Retention Driver
Synthetic portfolio data,P000162,BEA-SKI-000162,Skin Care Beauty Item 0162,Beauty,Skin Care,22.01,13.79,0.3733,Decline,Core Margin,Medium,Neutral,2023-02-21,32,57,30,32,1204.88,1038.03,345.772,140.3792216114581,4,0.11535625,0.125,0.3331040528693775,1.0,0.1191260379136302,Retention Driver
Synthetic portfolio data,P000006,BEA-MAK-000006,Makeup Beauty Item 0006,Beauty,Makeup,19.39,12.49,0.3559,Mature,Core Margin,Medium,Retention Driver,2021-03-11,50,80,47,48,1498.04,1171.07,341.734,140.01292042136566,9,0.094418,0.18,0.2918134697328085,0.96,0.1067918117462526,Stable
Synthetic portfolio data,P000092,GRO-SNA-000092,Snacks Grocery Item 0092,Grocery,Snacks,16.49,10.05,0.3907,Launch,Core Margin,Medium,Churn Correlated,2021-07-08,42,68,40,40,1072.65,931.89,325.3725,97.3682268785329,6,0.082647619047619,0.1428571428571428,0.349153333547951,0.9523809523809524,0.094600387284564,Stable
Synthetic portfolio data,P000101,APP-DEN-000101,Denim Apparel Item 0101,Apparel,Denim,27.58,19.45,0.2946,Mature,Core Margin,High,Neutral,2023-04-17,38,60,38,38,1562.54,1354.66,319.92,163.42899191027325,6,0.1038473684210526,0.1578947368421052,0.2361625795402536,1.0,0.1076544213028143,Retention Driver
